EventID,EventType,StartDateTime,EndDateTime,Borough,Category,SubCategoryName
203914,Shooting Permit,02/23/2015 06:00:00 AM,02/23/2015 08:00:00 PM,Manhattan,Television,Episodic series
446778,Shooting Permit,10/25/2018 07:00:00 AM,10/25/2018 09:00:00 PM,Brooklyn,Television,Episodic series
446044,Shooting Permit,10/25/2018 09:00:00 AM,10/25/2018 10:00:00 PM,Brooklyn,Television,Episodic series
61993,Shooting Permit,06/14/2012 04:00:00 PM,06/15/2012 03:00:00 AM,Brooklyn,Television,Cable-episodic
101663,Shooting Permit,05/16/2013 06:00:00 AM,05/16/2013 09:00:00 PM,Manhattan,Film,Feature
148177,Theater Load in and Load Outs,04/26/2014 12:01:00 AM,04/27/2014 06:00:00 AM,Manhattan,Theater,Theater
75934,Shooting Permit,10/26/2012 11:00:00 AM,10/27/2012 03:00:00 AM,Queens,Television,Episodic series
508449,Shooting Permit,09/17/2019 07:00:00 AM,09/17/2019 10:00:00 PM,Brooklyn,Television,Episodic series
107900,Shooting Permit,06/21/2013 02:00:00 PM,06/21/2013 11:59:00 PM,Manhattan,Still Photography,Not Applicable
80716,Shooting Permit,12/17/2012 06:00:00 AM,12/17/2012 09:00:00 PM,Manhattan,Film,Feature
246416,Shooting Permit,09/24/2015 06:00:00 AM,09/24/2015 11:00:00 PM,Queens,Television,Cable-episodic
157620,Shooting Permit,05/20/2014 12:01:00 AM,05/20/2014 11:59:00 PM,Manhattan,Television,Not Applicable
88656,Shooting Permit,03/03/2013 05:00:00 AM,03/03/2013 07:00:00 PM,Manhattan,WEB,Not Applicable
56064,Shooting Permit,05/05/2012 07:00:00 AM,05/05/2012 07:00:00 PM,Brooklyn,Still Photography,Not Applicable
103873,Shooting Permit,05/27/2013 06:00:00 AM,05/27/2013 09:00:00 PM,Manhattan,Film,Feature
74159,Rigging Permit,10/06/2012 06:00:00 AM,10/06/2012 06:00:00 PM,Brooklyn,Television,Cable-episodic
80535,Shooting Permit,12/13/2012 06:30:00 AM,12/13/2012 10:30:00 PM,Manhattan,Television,Episodic series
67465,Shooting Permit,07/31/2012 05:00:00 AM,07/31/2012 10:00:00 PM,Brooklyn,Television,Episodic series
447014,Shooting Permit,10/25/2018 06:00:00 AM,10/25/2018 10:00:00 PM,Manhattan,Television,Episodic series
447147,Shooting Permit,10/25/2018 06:00:00 AM,10/25/2018 08:00:00 PM,Queens,Film,Feature
47305,Shooting Permit,02/24/2012 09:00:00 AM,02/24/2012 11:00:00 PM,Staten Island,Television,Episodic series
252560,Shooting Permit,11/12/2015 06:00:00 AM,11/12/2015 09:00:00 PM,Manhattan,Television,Episodic series
46171,Shooting Permit,02/15/2012 09:00:00 AM,02/15/2012 11:00:00 PM,Brooklyn,Television,Episodic series
76944,Shooting Permit,11/09/2012 07:00:00 AM,11/09/2012 11:59:00 PM,Queens,Television,Cable-episodic
513663,Shooting Permit,10/31/2019 09:00:00 AM,10/31/2019 11:30:00 PM,Manhattan,Film,Feature
54880,Theater Load in and Load Outs,05/03/2012 12:01:00 AM,05/05/2012 06:00:00 AM,Manhattan,Theater,Theater
513483,Shooting Permit,10/31/2019 06:00:00 AM,10/31/2019 08:00:00 PM,Queens,Television,Episodic series
182180,Shooting Permit,09/23/2014 08:00:00 AM,09/23/2014 10:00:00 PM,Manhattan,Television,Episodic series
240161,Shooting Permit,08/19/2015 09:00:00 AM,08/19/2015 11:59:00 PM,Brooklyn,Television,Episodic series
446952,Shooting Permit,10/25/2018 06:00:00 AM,10/25/2018 11:00:00 PM,Manhattan,Film,Feature
215302,Shooting Permit,04/20/2015 06:30:00 AM,04/20/2015 07:00:00 PM,Queens,Film,Feature
56102,Shooting Permit,05/10/2012 12:01:00 AM,05/15/2012 08:00:00 AM,Manhattan,Theater,Theater
93670,Shooting Permit,04/05/2013 10:00:00 AM,04/06/2013 01:00:00 AM,Manhattan,Television,Pilot
213432,Shooting Permit,04/12/2015 06:00:00 AM,04/12/2015 10:00:00 AM,Queens,Commercial,Commercial
446731,Shooting Permit,10/25/2018 09:00:00 AM,10/26/2018 03:00:00 AM,Brooklyn,Film,Feature
242966,Shooting Permit,09/02/2015 06:00:00 AM,09/02/2015 10:00:00 PM,Brooklyn,Film,Feature
446620,Shooting Permit,10/25/2018 06:00:00 AM,10/25/2018 01:00:00 PM,Brooklyn,Still Photography,Not Applicable
443050,Theater Load in and Load Outs,10/25/2018 12:01:00 AM,10/25/2018 11:59:00 PM,Manhattan,Theater,Theater
446770,Shooting Permit,10/25/2018 07:00:00 AM,10/25/2018 11:00:00 PM,Brooklyn,Television,Episodic series
186171,Shooting Permit,10/30/2014 12:00:00 PM,10/31/2014 03:00:00 AM,Brooklyn,Television,Episodic series
446774,Shooting Permit,10/25/2018 07:00:00 AM,10/25/2018 09:00:00 PM,Manhattan,Film,Feature
68146,Shooting Permit,08/06/2012 07:00:00 AM,08/06/2012 07:00:00 PM,Manhattan,Still Photography,Not Applicable
133910,Shooting Permit,12/14/2013 08:00:00 AM,12/14/2013 10:00:00 PM,Brooklyn,Film,Feature
446208,Shooting Permit,10/25/2018 06:00:00 AM,10/26/2018 11:30:00 PM,Brooklyn,Music Video,Independent Artist
48426,Theater Load in and Load Outs,03/08/2012 12:01:00 AM,03/09/2012 06:00:00 AM,Manhattan,Theater,Theater
101142,Shooting Permit,05/13/2013 07:00:00 AM,05/14/2013 10:00:00 PM,Manhattan,WEB,Not Applicable
505261,Shooting Permit,08/26/2019 06:00:00 AM,08/26/2019 09:00:00 PM,Manhattan,Film,Feature
202969,Shooting Permit,02/17/2015 06:00:00 AM,02/17/2015 11:00:00 PM,Manhattan,Television,Episodic series
129762,Shooting Permit,11/18/2013 07:00:00 AM,11/18/2013 10:00:00 PM,Queens,Television,Episodic series
226765,Shooting Permit,06/04/2015 10:00:00 AM,06/04/2015 08:00:00 PM,Brooklyn,Film,Short
446864,Shooting Permit,10/25/2018 07:00:00 AM,10/25/2018 10:00:00 PM,Brooklyn,Film,Feature
182861,Theater Load in and Load Outs,10/17/2014 12:01:00 AM,10/17/2014 11:59:00 PM,Manhattan,Theater,Theater
57398,Shooting Permit,05/12/2012 06:00:00 AM,05/12/2012 09:00:00 PM,Brooklyn,Commercial,Commercial
87888,Shooting Permit,02/25/2013 03:00:00 AM,02/25/2013 10:00:00 PM,Manhattan,Television,Pilot
446996,Shooting Permit,10/25/2018 07:00:00 AM,10/25/2018 09:00:00 PM,Brooklyn,Television,Cable-episodic
70050,Shooting Permit,08/23/2012 06:00:00 AM,08/23/2012 09:00:00 PM,Brooklyn,Film,Feature
250753,Theater Load in and Load Outs,11/10/2015 12:01:00 AM,11/10/2015 11:59:00 PM,Manhattan,Theater,Theater
134756,Shooting Permit,12/19/2013 06:00:00 AM,12/19/2013 06:00:00 PM,Manhattan,Commercial,Industrial/Corporate
253222,Shooting Permit,11/18/2015 06:00:00 AM,11/18/2015 11:00:00 PM,Manhattan,WEB,Not Applicable
122530,Shooting Permit,09/18/2013 07:30:00 AM,09/18/2013 11:00:00 PM,Bronx,Television,Episodic series
51028,Shooting Permit,03/28/2012 10:00:00 AM,03/29/2012 12:00:00 AM,Bronx,Television,Episodic series
97974,DCAS Prep/Shoot/Wrap Permit,04/29/2013 05:00:00 PM,04/29/2013 09:00:00 PM,Manhattan,Still Photography,Not Applicable
446758,Shooting Permit,10/25/2018 07:00:00 AM,10/25/2018 07:00:00 PM,Brooklyn,Commercial,Commercial
258163,Shooting Permit,12/09/2015 06:00:00 AM,12/09/2015 04:30:00 PM,Brooklyn,Film,Feature
177130,Shooting Permit,08/19/2014 06:00:00 AM,08/19/2014 08:00:00 PM,Brooklyn,Commercial,Commercial
68585,Shooting Permit,08/13/2012 06:00:00 AM,08/13/2012 10:00:00 PM,Staten Island,Television,Episodic series
119721,Shooting Permit,08/30/2013 08:00:00 AM,08/30/2013 06:00:00 PM,Queens,Television,Episodic series
92796,Shooting Permit,04/12/2013 08:00:00 PM,04/13/2013 04:00:00 AM,Manhattan,Television,Pilot
149303,Shooting Permit,04/02/2014 06:00:00 AM,04/02/2014 09:00:00 PM,Queens,Film,Feature
71265,Shooting Permit,09/06/2012 02:00:00 PM,09/07/2012 04:00:00 AM,Queens,Television,Episodic series
79746,Theater Load in and Load Outs,12/11/2012 12:01:00 AM,12/12/2012 06:00:00 AM,Manhattan,Theater,Theater
132910,Shooting Permit,12/08/2013 06:00:00 AM,12/08/2013 08:00:00 PM,Manhattan,Still Photography,Commercial
140922,Shooting Permit,02/07/2014 03:00:00 PM,02/08/2014 02:00:00 AM,Queens,Television,Episodic series
446735,Shooting Permit,10/25/2018 06:00:00 AM,10/25/2018 10:00:00 PM,Queens,Television,Episodic series
58275,Shooting Permit,05/19/2012 10:00:00 AM,05/19/2012 10:30:00 PM,Manhattan,Film,Feature
244503,Shooting Permit,09/14/2015 07:00:00 AM,09/14/2015 09:00:00 PM,Queens,Television,Episodic series
100315,Shooting Permit,05/10/2013 06:00:00 AM,05/10/2013 08:00:00 PM,Manhattan,Still Photography,Not Applicable
224187,Shooting Permit,05/26/2015 06:00:00 AM,05/26/2015 10:00:00 PM,Manhattan,Film,Feature
149030,Shooting Permit,03/31/2014 06:00:00 AM,03/31/2014 09:00:00 PM,Brooklyn,Commercial,Promo
447023,Theater Load in and Load Outs,10/25/2018 06:00:00 AM,10/25/2018 11:00:00 PM,Manhattan,Commercial,Industrial/Corporate
185628,Shooting Permit,10/23/2014 06:00:00 AM,10/23/2014 08:00:00 PM,Brooklyn,Commercial,Commercial
443503,Shooting Permit,10/25/2018 12:00:00 PM,10/25/2018 11:00:00 PM,Manhattan,Television,News
173167,Shooting Permit,07/25/2014 06:00:00 PM,07/26/2014 02:00:00 AM,Manhattan,Film,Feature
130109,Shooting Permit,11/19/2013 03:30:00 PM,11/20/2013 04:00:00 AM,Manhattan,Television,Pilot
74899,Shooting Permit,10/17/2012 09:00:00 AM,10/18/2012 01:00:00 AM,Manhattan,Television,Episodic series
181951,Shooting Permit,09/19/2014 06:00:00 AM,09/19/2014 09:00:00 PM,Brooklyn,Film,Feature
178093,Shooting Permit,08/27/2014 07:00:00 AM,08/27/2014 11:00:00 PM,Staten Island,Television,Episodic series
133124,Shooting Permit,12/05/2013 05:00:00 AM,12/05/2013 08:00:00 PM,Manhattan,Film,Feature
447095,Shooting Permit,10/25/2018 06:00:00 AM,10/26/2018 11:59:00 PM,Manhattan,Television,Special/Awards Show
150801,Rigging Permit,04/09/2014 06:00:00 PM,04/10/2014 07:00:00 AM,Manhattan,Television,Episodic series
116373,Shooting Permit,08/09/2013 08:00:00 AM,08/09/2013 11:00:00 PM,Brooklyn,Television,Episodic series
446639,Shooting Permit,10/25/2018 07:00:00 AM,10/26/2018 02:00:00 AM,Brooklyn,Television,Episodic series
111905,Shooting Permit,07/12/2013 08:00:00 AM,07/12/2013 10:00:00 PM,Manhattan,Film,Not Applicable
90671,Theater Load in and Load Outs,03/31/2013 12:01:00 AM,03/31/2013 11:59:00 PM,Manhattan,Theater,Theater
186238,Shooting Permit,10/27/2014 05:00:00 AM,10/27/2014 07:00:00 PM,Manhattan,Television,Episodic series
61101,Theater Load in and Load Outs,06/16/2012 06:00:00 AM,06/17/2012 06:00:00 AM,Manhattan,Theater,Theater
254398,Shooting Permit,11/18/2015 11:00:00 AM,11/18/2015 07:00:00 PM,Manhattan,Film,Feature
186157,Shooting Permit,10/25/2014 01:00:00 PM,10/26/2014 12:00:00 AM,Brooklyn,Film,Not Applicable
171531,Shooting Permit,08/04/2014 06:00:00 AM,08/04/2014 09:00:00 PM,Manhattan,Film,Not Applicable
47580,Shooting Permit,03/02/2012 12:01:00 AM,03/05/2012 06:00:00 AM,Manhattan,Theater,Theater
229755,Shooting Permit,06/19/2015 09:00:00 AM,06/20/2015 12:00:00 AM,Brooklyn,Television,Made for TV/mini-series
115943,Shooting Permit,08/06/2013 06:00:00 AM,08/06/2013 10:00:00 PM,Brooklyn,Television,Cable-episodic
155824,Shooting Permit,05/02/2014 12:00:00 AM,05/02/2014 09:00:00 PM,Brooklyn,Television,Variety
446556,Rigging Permit,10/24/2018 06:00:00 PM,10/24/2018 09:00:00 PM,Brooklyn,Television,Episodic series
137896,Shooting Permit,01/17/2014 06:00:00 AM,01/17/2014 09:00:00 PM,Manhattan,Commercial,Commercial
239925,Shooting Permit,08/14/2015 12:00:00 PM,08/15/2015 02:00:00 AM,Brooklyn,Film,Feature
257286,Shooting Permit,12/03/2015 10:00:00 PM,12/04/2015 01:00:00 AM,Brooklyn,Television,Episodic series
446850,Shooting Permit,10/25/2018 07:00:00 AM,10/25/2018 11:00:00 PM,Brooklyn,Television,Episodic series
446724,Shooting Permit,10/25/2018 07:00:00 AM,10/25/2018 07:00:00 PM,Brooklyn,Still Photography,Not Applicable
63059,Shooting Permit,06/21/2012 06:00:00 AM,06/21/2012 11:59:00 PM,Brooklyn,Television,Reality
212278,Shooting Permit,04/09/2015 06:00:00 AM,04/09/2015 08:00:00 PM,Brooklyn,Television,Episodic series
197195,Shooting Permit,01/12/2015 06:00:00 AM,01/12/2015 09:00:00 PM,Queens,Television,Episodic series
182164,Shooting Permit,09/24/2014 08:00:00 AM,09/25/2014 01:00:00 AM,Queens,Television,Episodic series
255369,Shooting Permit,11/20/2015 10:00:00 AM,11/21/2015 02:00:00 AM,Queens,Television,Episodic series
53103,Shooting Permit,04/12/2012 07:00:00 AM,04/12/2012 07:00:00 PM,Brooklyn,Television,Pilot
202467,Shooting Permit,02/11/2015 06:00:00 AM,02/11/2015 03:00:00 PM,Manhattan,Still Photography,Not Applicable
505100,Shooting Permit,08/26/2019 06:00:00 AM,08/26/2019 11:00:00 PM,Queens,Television,Episodic series
504456,Shooting Permit,08/26/2019 08:00:00 AM,08/26/2019 11:00:00 PM,Brooklyn,Television,Episodic series
504094,Shooting Permit,08/26/2019 09:00:00 AM,08/26/2019 09:00:00 PM,Brooklyn,Television,Cable-episodic
122748,Shooting Permit,09/20/2013 05:00:00 PM,09/21/2013 03:00:00 AM,Staten Island,Television,Cable-episodic
184387,Shooting Permit,10/09/2014 07:30:00 AM,10/09/2014 10:00:00 PM,Brooklyn,Television,Episodic series
220315,Shooting Permit,05/08/2015 06:00:00 AM,05/08/2015 08:00:00 PM,Brooklyn,Commercial,Industrial/Corporate
170796,Shooting Permit,07/14/2014 06:00:00 AM,07/14/2014 10:00:00 PM,Brooklyn,Television,Cable-episodic
171342,Shooting Permit,07/17/2014 06:00:00 AM,07/17/2014 11:59:00 PM,Manhattan,Still Photography,Not Applicable
446881,Rigging Permit,10/25/2018 06:00:00 AM,10/25/2018 06:00:00 PM,Manhattan,Television,Cable-episodic
167034,Shooting Permit,06/24/2014 07:00:00 AM,06/24/2014 08:30:00 PM,Brooklyn,Film,Feature
186565,Shooting Permit,11/05/2014 05:00:00 AM,11/05/2014 11:00:00 PM,Brooklyn,Television,Cable-episodic
78186,Theater Load in and Load Outs,12/06/2012 07:00:00 AM,12/11/2012 11:59:00 PM,Manhattan,Theater,Theater
45858,Shooting Permit,02/08/2012 05:00:00 AM,02/08/2012 08:00:00 PM,Manhattan,Film,Not Applicable
208935,Shooting Permit,03/23/2015 06:00:00 AM,03/23/2015 11:00:00 PM,Brooklyn,Commercial,Commercial
69073,Shooting Permit,08/14/2012 08:00:00 AM,08/14/2012 11:00:00 AM,Manhattan,Television,Magazine Show
446672,Shooting Permit,10/25/2018 06:00:00 AM,10/25/2018 09:00:00 PM,Staten Island,WEB,Not Applicable
157083,Shooting Permit,05/08/2014 01:00:00 PM,05/08/2014 11:30:00 PM,Manhattan,Theater,Theater
134754,Rigging Permit,12/20/2013 07:00:00 AM,12/20/2013 05:00:00 PM,Queens,Film,Feature
110182,Shooting Permit,06/30/2013 06:00:00 AM,06/30/2013 11:00:00 PM,Manhattan,Television,Reality
203092,Shooting Permit,03/18/2015 04:00:00 AM,03/19/2015 10:00:00 PM,Manhattan,Still Photography,Not Applicable
131049,Shooting Permit,11/25/2013 09:00:00 AM,11/26/2013 01:00:00 AM,Manhattan,Television,Episodic series
446122,Shooting Permit,10/25/2018 08:00:00 AM,10/25/2018 12:15:00 PM,Manhattan,Still Photography,Not Applicable
71912,Shooting Permit,09/17/2012 06:00:00 AM,09/17/2012 05:30:00 PM,Manhattan,Television,Episodic series
446980,Shooting Permit,10/25/2018 09:00:00 AM,10/25/2018 09:00:00 PM,Brooklyn,Still Photography,Not Applicable
121445,Shooting Permit,09/14/2013 07:00:00 AM,09/14/2013 09:00:00 PM,Queens,Film,Feature
195180,Shooting Permit,01/09/2015 11:00:00 AM,01/10/2015 01:00:00 AM,Manhattan,Television,Episodic series
139544,Shooting Permit,01/29/2014 07:00:00 AM,01/29/2014 09:00:00 PM,Brooklyn,Television,Episodic series
443491,Theater Load in and Load Outs,10/25/2018 12:01:00 AM,10/25/2018 11:59:00 PM,Brooklyn,Theater,Theater
73626,Shooting Permit,10/02/2012 11:00:00 AM,10/02/2012 06:00:00 PM,Manhattan,Television,Cable-daily
126203,Shooting Permit,10/24/2013 06:00:00 AM,10/24/2013 09:00:00 PM,Manhattan,Still Photography,Not Applicable
206327,Shooting Permit,03/11/2015 07:00:00 AM,03/11/2015 09:00:00 PM,Manhattan,Commercial,PSA
131154,Shooting Permit,11/22/2013 09:00:00 AM,11/22/2013 11:00:00 PM,Manhattan,WEB,Not Applicable
188660,Shooting Permit,12/11/2014 04:00:00 AM,12/11/2014 11:59:00 PM,Manhattan,Television,Special/Awards Show
446856,Shooting Permit,10/25/2018 09:00:00 AM,10/25/2018 11:00:00 PM,Queens,Television,Episodic series
138954,Shooting Permit,01/23/2014 07:00:00 AM,01/23/2014 07:00:00 PM,Manhattan,Commercial,Promo
446753,Shooting Permit,10/25/2018 07:00:00 AM,10/25/2018 09:00:00 PM,Brooklyn,Television,Episodic series
87046,Shooting Permit,02/19/2013 06:00:00 AM,02/19/2013 10:00:00 PM,Brooklyn,Commercial,Industrial/Corporate
446787,Shooting Permit,10/25/2018 08:00:00 AM,10/25/2018 05:00:00 PM,Queens,Television,Episodic series
231434,Shooting Permit,06/26/2015 07:00:00 AM,06/26/2015 09:00:00 PM,Queens,Television,Cable-episodic
446974,Shooting Permit,10/25/2018 05:00:00 AM,10/25/2018 07:00:00 PM,Brooklyn,Commercial,Commercial
180183,Shooting Permit,09/11/2014 08:00:00 AM,09/11/2014 10:00:00 PM,Brooklyn,Television,Episodic series
250510,Theater Load in and Load Outs,11/17/2015 12:01:00 AM,11/17/2015 11:59:00 PM,Manhattan,Theater,Theater
446823,Shooting Permit,10/25/2018 10:00:00 AM,10/25/2018 07:00:00 PM,Queens,Still Photography,Not Applicable
203389,Shooting Permit,02/19/2015 11:00:00 AM,02/20/2015 01:00:00 AM,Manhattan,Television,Episodic series
165876,Shooting Permit,06/17/2014 06:00:00 AM,06/17/2014 10:00:00 PM,Brooklyn,Television,Pilot
446887,Shooting Permit,10/25/2018 08:00:00 AM,10/26/2018 12:00:00 AM,Brooklyn,Television,Episodic series
190487,Shooting Permit,11/22/2014 06:00:00 AM,11/22/2014 09:00:00 PM,Brooklyn,Commercial,Commercial
139839,Shooting Permit,01/30/2014 01:00:00 PM,01/30/2014 11:00:00 PM,Manhattan,Television,Not Applicable
71060,Shooting Permit,09/03/2012 06:00:00 PM,09/04/2012 06:00:00 AM,Manhattan,Television,Episodic series
123137,Shooting Permit,09/26/2013 10:00:00 AM,09/26/2013 04:00:00 PM,Bronx,Still Photography,Not Applicable
496711,Shooting Permit,07/11/2019 07:00:00 AM,07/11/2019 03:00:00 PM,Manhattan,Television,Episodic series
121953,Shooting Permit,09/16/2013 07:00:00 AM,09/16/2013 11:59:00 PM,Queens,WEB,Not Applicable
496404,Rigging Permit,07/11/2019 10:00:00 AM,07/11/2019 04:00:00 PM,Manhattan,Television,News
209718,Shooting Permit,03/24/2015 11:00:00 AM,03/25/2015 04:00:00 AM,Brooklyn,Film,Feature
86175,Shooting Permit,02/13/2013 10:00:00 AM,02/13/2013 09:00:00 PM,Brooklyn,Television,Cable-episodic
216697,Shooting Permit,04/23/2015 12:00:00 PM,04/24/2015 02:00:00 AM,Manhattan,Television,Episodic series
496473,Shooting Permit,07/11/2019 11:00:00 AM,07/11/2019 11:00:00 PM,Manhattan,Theater,Theater
216819,Shooting Permit,04/28/2015 11:00:00 AM,04/28/2015 11:59:00 PM,Brooklyn,Commercial,Commercial
496829,Shooting Permit,07/11/2019 10:00:00 AM,07/12/2019 02:00:00 AM,Brooklyn,Television,Episodic series
504741,Shooting Permit,08/26/2019 06:00:00 AM,08/26/2019 11:59:00 PM,Queens,WEB,Not Applicable
229939,Shooting Permit,06/24/2015 07:00:00 AM,06/24/2015 09:00:00 PM,Brooklyn,Film,Feature
215913,Shooting Permit,04/22/2015 06:00:00 PM,04/23/2015 07:00:00 AM,Manhattan,Film,Feature
207428,Shooting Permit,03/16/2015 06:00:00 AM,03/16/2015 10:00:00 PM,Brooklyn,Television,Episodic series
170319,Shooting Permit,07/11/2014 06:00:00 AM,07/11/2014 11:59:00 PM,Brooklyn,WEB,Not Applicable
111465,Shooting Permit,07/09/2013 05:00:00 PM,07/10/2013 09:00:00 AM,Manhattan,Film,Feature
78664,Shooting Permit,11/28/2012 06:00:00 AM,11/28/2012 08:00:00 PM,Brooklyn,Film,Not Applicable
164258,Shooting Permit,06/10/2014 06:00:00 AM,06/10/2014 10:00:00 PM,Queens,Television,Cable-episodic
447189,Shooting Permit,10/25/2018 10:00:00 AM,10/26/2018 01:00:00 AM,Manhattan,Film,Feature
244071,Shooting Permit,09/11/2015 07:00:00 AM,09/12/2015 12:00:00 AM,Manhattan,Music Video,Signed Artist
69461,Shooting Permit,08/20/2012 06:00:00 AM,08/20/2012 10:00:00 PM,Manhattan,Television,Episodic series
60306,Shooting Permit,06/01/2012 07:00:00 AM,06/01/2012 07:00:00 PM,Manhattan,Still Photography,Not Applicable
113544,Shooting Permit,07/18/2013 04:00:00 AM,07/18/2013 11:00:00 AM,Manhattan,Television,Morning Show
82607,Shooting Permit,01/20/2013 06:00:00 AM,01/20/2013 08:00:00 PM,Manhattan,WEB,Not Applicable
189094,Shooting Permit,11/19/2014 07:00:00 AM,11/19/2014 10:00:00 PM,Manhattan,Television,Episodic series
45057,Shooting Permit,01/28/2012 07:00:00 AM,01/28/2012 03:00:00 PM,Queens,Television,Episodic series
446860,Shooting Permit,10/25/2018 10:00:00 AM,10/25/2018 07:00:00 PM,Manhattan,WEB,Not Applicable
160659,Shooting Permit,05/23/2014 09:00:00 AM,05/24/2014 04:00:00 AM,Manhattan,Film,Short
240660,Shooting Permit,08/15/2015 12:00:00 PM,08/15/2015 08:00:00 PM,Manhattan,Film,Feature
516218,Shooting Permit,11/13/2019 06:00:00 AM,11/13/2019 09:00:00 PM,Brooklyn,Film,Feature
78872,Shooting Permit,12/03/2012 06:00:00 AM,12/03/2012 08:00:00 PM,Brooklyn,Film,Feature
234218,Shooting Permit,07/17/2015 08:00:00 AM,07/17/2015 10:00:00 PM,Brooklyn,Television,Cable-episodic
515896,Shooting Permit,11/13/2019 07:00:00 AM,11/13/2019 11:00:00 PM,Brooklyn,Television,Cable-episodic
84388,Shooting Permit,01/23/2013 07:00:00 AM,01/24/2013 01:00:00 AM,Manhattan,Television,Episodic series
446826,Shooting Permit,10/25/2018 07:00:00 AM,10/25/2018 09:00:00 PM,Brooklyn,WEB,Not Applicable
117318,Shooting Permit,08/14/2013 07:00:00 AM,08/14/2013 10:00:00 PM,Brooklyn,Commercial,Commercial
107471,Shooting Permit,06/13/2013 09:00:00 AM,06/13/2013 08:00:00 PM,Manhattan,Still Photography,Not Applicable
244724,Shooting Permit,09/15/2015 08:00:00 AM,09/15/2015 10:00:00 PM,Manhattan,Television,Cable-episodic
446632,Shooting Permit,10/24/2018 06:00:00 PM,10/25/2018 03:00:00 AM,Queens,Film,Feature
446422,Theater Load in and Load Outs,10/25/2018 12:01:00 AM,10/25/2018 11:59:00 PM,Manhattan,Theater,Theater
51091,Shooting Permit,03/28/2012 06:30:00 AM,03/28/2012 08:30:00 PM,Manhattan,Film,Not Applicable
48417,Theater Load in and Load Outs,03/06/2012 07:00:00 AM,03/06/2012 11:00:00 PM,Manhattan,Theater,Theater
112285,Shooting Permit,07/16/2013 07:00:00 AM,07/16/2013 10:00:00 PM,Bronx,Film,Feature
182030,Shooting Permit,09/23/2014 07:00:00 AM,09/23/2014 10:00:00 PM,Queens,Television,Cable-episodic
98628,Shooting Permit,05/01/2013 06:00:00 AM,05/01/2013 08:00:00 PM,Manhattan,Commercial,Commercial
78162,Theater Load in and Load Outs,12/05/2012 08:00:00 AM,12/05/2012 08:00:00 PM,Brooklyn,Theater,Theater
85003,Shooting Permit,02/01/2013 08:00:00 AM,02/02/2013 03:00:00 AM,Manhattan,Television,Cable-episodic
446804,Shooting Permit,10/25/2018 06:00:00 AM,10/25/2018 10:00:00 PM,Queens,Television,Cable-episodic
446733,Rigging Permit,10/24/2018 06:00:00 PM,10/25/2018 11:00:00 AM,Queens,Television,Episodic series
445513,Shooting Permit,10/24/2018 01:00:00 PM,10/24/2018 03:00:00 PM,Brooklyn,Television,Episodic series
446673,Shooting Permit,10/24/2018 02:00:00 PM,10/24/2018 06:00:00 PM,Bronx,Television,Episodic series
183000,Shooting Permit,09/28/2014 03:00:00 AM,09/28/2014 11:00:00 AM,Manhattan,Television,News
204111,Shooting Permit,02/25/2015 01:00:00 PM,02/26/2015 05:00:00 AM,Manhattan,Television,Episodic series
143784,Shooting Permit,03/03/2014 06:00:00 AM,03/03/2014 11:59:00 PM,Manhattan,Television,Reality
446822,Shooting Permit,10/25/2018 06:00:00 AM,10/26/2018 12:00:00 AM,Manhattan,Television,Episodic series
183529,Theater Load in and Load Outs,10/04/2014 12:01:00 AM,10/05/2014 06:00:00 AM,Manhattan,Theater,Theater
307851,Shooting Permit,08/27/2016 06:00:00 AM,08/27/2016 09:00:00 PM,Manhattan,Television,Episodic series
256293,Shooting Permit,12/01/2015 07:00:00 AM,12/01/2015 09:00:00 PM,Brooklyn,Television,Cable-episodic
226003,Shooting Permit,06/02/2015 08:00:00 PM,06/02/2015 11:00:00 PM,Manhattan,Film,Feature
127851,Shooting Permit,11/06/2013 07:30:00 AM,11/07/2013 12:00:00 AM,Brooklyn,Television,Episodic series
209943,Shooting Permit,03/26/2015 11:00:00 AM,03/27/2015 01:00:00 AM,Brooklyn,Commercial,Commercial
192147,Shooting Permit,12/02/2014 08:00:00 AM,12/02/2014 10:00:00 PM,Manhattan,Film,Feature
186401,Theater Load in and Load Outs,11/04/2014 12:01:00 AM,11/04/2014 11:59:00 PM,Manhattan,Theater,Theater
246590,Shooting Permit,09/29/2015 06:00:00 AM,09/29/2015 08:00:00 PM,Manhattan,Commercial,Commercial
144739,Shooting Permit,03/06/2014 06:00:00 AM,03/06/2014 08:00:00 PM,Manhattan,Television,Episodic series
75368,Shooting Permit,10/25/2012 06:00:00 AM,11/26/2012 11:59:00 PM,Manhattan,Television,Not Applicable
220183,Shooting Permit,05/11/2015 06:00:00 AM,05/11/2015 11:59:00 PM,Brooklyn,Television,Episodic series
446944,Shooting Permit,10/26/2018 09:00:00 AM,10/26/2018 11:00:00 PM,Brooklyn,Television,Episodic series
45207,Shooting Permit,01/27/2012 06:00:00 AM,01/27/2012 11:59:00 PM,Queens,Television,Episodic series
447103,Shooting Permit,10/26/2018 07:00:00 AM,10/26/2018 11:00:00 PM,Brooklyn,Television,Episodic series
167900,DCAS Prep/Shoot/Wrap Permit,06/27/2014 10:00:00 AM,06/27/2014 05:00:00 PM,Queens,Television,Cable-episodic
446297,Shooting Permit,10/26/2018 06:00:00 AM,10/26/2018 11:59:00 PM,Queens,Commercial,Commercial
